ID,host,created_at,lifecycle_stage,cluster
608da35e-71ab-4b82-aea1-aad4b955bd41,deutschland-demo.citizenlab.co,2022-02-07 08:26:08 UTC,demo,EU
729c1c4f-f09b-4942-b513-9158d91005c3,community.denkmee-verenigingsloket.be,2021-04-28 07:04:20 UTC,active,EU
697f6f7b-8490-40e0-83c2-9af88d94fa49,nyhamnen.demo.citizenlab.co,2022-12-05 14:33:09 UTC,demo,EU
7a5d42d9-3444-490f-898c-8e6a92958efd,tiphaine-demo.citizenlab.co,2023-02-15 17:52:56 UTC,demo,EU
5f8e27c1-f934-408b-894b-6b776f968a0c,montfort-sur-meu.citizenlab.co,2021-05-21 12:32:30 UTC,active,EU
cd4484ba-c1f9-40a2-8ab8-8c6b37c6ed65,deltag.hvidovre.dk,2021-09-20 11:00:34 UTC,active,EU
042c3a7a-211a-4a6e-9a40-8773648b9c97,mitgestalten.wien.gv.at,2022-01-10 12:57:27 UTC,active,EU
63b5bbd1-79ce-451c-9ca5-453c3237ea4c,alnainvolverer.no,2020-06-20 13:38:38 UTC,active,EU
4deb854e-14e8-4fcd-8655-220a52b0925c,houten.demo.citizenlab.co,2022-01-30 13:38:49 UTC,demo,EU
dfa58bb2-e183-447a-84d2-9c8ba9ed2f92,waddsup.waddinxveen.nl,2021-04-28 11:48:54 UTC,active,EU
3b8636fe-87ef-4983-b5f9-429180fcd790,www.madrastna.ma,2022-04-27 14:37:57 UTC,churned,EU
cf4edab3-9d37-43ab-8492-0a5d065c232e,trainthetrainer-demo.citizenlab.co,2022-11-14 18:42:41 UTC,demo,EU
d499100e-1f7d-4256-a459-7c04f5e4517e,gestalte.taunusstein.de,2021-06-10 11:46:52 UTC,active,EU
1fcd3e90-9631-4625-9393-321ce13b589c,trial-de.template.citizenlab.co,2021-04-19 17:06:11 UTC,demo,EU
621bb6f8-e8d9-4b4f-92a7-9d2e936d549e,aci.citizenlab.co,2021-11-24 11:27:56 UTC,churned,EU
feb2ca93-ffb0-49a5-9084-2f05546c659a,baeredygtigtforbrug.borgersamling.dk,2022-05-02 08:12:30 UTC,active,EU
0a2ea03c-16bb-4493-8baf-4f28feaec355,onlinedorpsgesprek.ermelo.nl,2022-07-05 12:40:04 UTC,active,EU
25e3f95a-681e-4f0b-91b6-d108ef4ac92a,deleraar.vlor.be,2021-03-09 13:17:13 UTC,churned,EU
ce210709-81bd-4231-922d-8e8541d55ce3,yaesuldemo.citizenlab.co,2022-07-18 15:46:22 UTC,demo,EU
df07f9b9-5ebb-4370-9ade-d6a6af28fbed,jelena.demo.citizenlab.co,2022-04-27 12:51:38 UTC,demo,EU
ac99fc0a-223d-41ef-9780-fc94435991d3,privstalowa-wola.demo.citizenlab.co,2022-08-17 07:29:48 UTC,demo,EU
a8b59f74-be2a-454e-ae59-83b16489eba3,mechelen.demo.citizenlab.co,2023-03-06 10:23:18 UTC,demo,EU
6f35c729-6698-4551-8b85-a497507d630a,cardiff-ac.demo.citizenlab.co,2022-08-09 08:36:02 UTC,demo,EU
bf30354c-d2e2-479d-8fb8-abd8dc863f80,foodshift-demo-test.citizenlab.co,2022-10-25 13:44:15 UTC,demo,EU
3620e287-99f8-4567-a43f-23947471cfd7,opensource-was-template.citizenlab.co,2022-01-31 09:45:25 UTC,demo,EU
c05b6342-28dc-47d0-8412-7b5b27fb2359,jaime.franquevillesaintpierre.com,2021-10-08 08:03:17 UTC,active,EU
d748e6fc-3f90-4315-aea1-bbde879972ba,augustow-wybiera.citizenlab.co,2022-02-02 16:11:34 UTC,active,EU
695ef101-9e25-4722-b1ab-2e83e17a13b2,global-demo.template.citizenlab.co,2020-09-07 17:33:48 UTC,demo,EU
7413b333-a14a-4a3a-a037-da6ac4caf440,linz.citizenlab.co,2019-04-27 15:11:01 UTC,active,EU
9e67f676-a543-4822-8432-1fa67735e4c5,befr.citizenlab.co,2021-09-15 09:05:05 UTC,demo,EU
8b91aecd-23e7-40b0-98f2-73d06ab855a2,straatvandetoekomst.spaarnelanden.nl,2023-01-13 14:47:19 UTC,churned,EU
6aff05de-0d14-45fb-9a6f-9f44250426cf,nidderau-beteiligung.citizenlab.co,2023-03-24 14:41:50 UTC,active,EU
e9642525-8e7a-4f9b-a4e6-7a3a390e929b,product.demo.citizenlab.co,2022-02-07 13:53:12 UTC,demo,EU
5ce15a69-8a5e-4db4-8fda-f97dd37e47b4,marine-demo.citizenlab.co,2023-03-06 13:49:22 UTC,demo,EU
0cc1f200-24e6-44f0-be20-ce2fd9e4fae7,jeparticipe.ajaccio.corsica,2022-09-07 17:04:15 UTC,churned,EU
23b1b793-da20-49fc-9e7c-0d71e59f5ed3,terna-demo.citizenlab.co,2022-02-09 07:26:54 UTC,demo,EU
e0e3cc7f-1a94-48b6-b6e9-ed79094b38c7,hodb-demo.citizenlab.co,2023-03-15 13:38:22 UTC,demo,EU
a1badb88-3ad5-46be-bc46-9501a9f5bc01,sfcg.demo.citizenlab.co,2021-03-29 06:49:29 UTC,demo,EU
e9c5e891-f9b7-4937-8d4c-9b83984698b4,denhaag.citizenlab.co,2018-01-30 15:41:51 UTC,churned,EU
ccea4f5a-b8ca-4c0e-b3fc-56f6ede0191a,iedereenmee.koksijde.be,2019-06-18 07:40:40 UTC,active,EU
9004fea6-e97e-4a30-a972-ec163c9c4224,samen.medemblik.nl,2019-07-12 13:37:50 UTC,active,EU
04e96445-e4a4-4a2c-8f5b-fc2e586f7123,samenbergendal.nl,2021-03-16 08:29:01 UTC,active,EU
5410e656-c434-434a-89e5-73e1fe7966c1,consultation.troyes-champagne-metropole.fr,2021-10-06 10:48:49 UTC,active,EU
4b99f294-29a2-4def-af01-e60092163b0c,berchem-sainte-agathe.demo.citizenlab.co,2023-03-23 16:20:15 UTC,expired_trial,EU
7098bab3-8464-4442-a3b6-ab2d76c003d8,sammenom.guldborgsund.dk,2022-03-16 10:35:04 UTC,active,EU
966cdd04-6645-499c-91f9-4aeeb034a2b4,parti-cip.be,2020-10-09 09:23:16 UTC,active,EU
a341659d-9127-47db-857e-9480373da898,borgerforum.regionh.dk,2022-11-08 11:45:34 UTC,active,EU
72507ef8-fa62-45bd-92c8-4c7d08008d04,cl-dk.demo.citizenlab.co,2020-05-17 08:09:54 UTC,demo,EU
092b0979-375f-43f9-ba5c-295c556595ac,friedberg-test.citizenlab.co,2023-03-23 15:15:53 UTC,demo,EU
bea0173e-c55a-4615-acad-d03fcf2d630e,lbs-trial-2.citizenlab.co,2021-09-13 15:36:18 UTC,demo,EU
50a3ca64-4809-49d4-b589-bc558ed1050f,dubai.demo.citizenlab.co,2023-04-28 08:29:20 UTC,trial,EU
3fd4e5ac-6f8b-4f51-80e2-09d0abfe8ea6,hallo.harelbeke.be,2017-12-12 19:36:34 UTC,active,EU
b6117c3c-00d6-473d-86c9-e79437037a60,seimitdabei.lkgi.de,2023-03-13 08:49:52 UTC,active,EU
2c2dc347-17ac-4384-9b54-42d67638376e,denkmee.beverwijk.nl,2022-12-02 12:14:26 UTC,active,EU
de349201-0db5-48f4-8e24-ee874274588c,participa.acciona-energia.com,2023-02-14 14:54:06 UTC,active,EU
81c3c516-cb8e-4397-8a44-725e55510b4e,mun-pallini.citizenlab.co,2022-09-12 09:42:28 UTC,active,EU
3ab040f2-0c44-4743-85f2-2d84fbfb0f39,samen.rijswijk.nl,2021-07-26 13:33:32 UTC,active,EU
f62300d6-20f9-49c4-92c4-9473d5ef86b7,momsingapore.citizenlab.co,2021-01-11 17:23:28 UTC,churned,EU
102d7abc-fb52-4711-b922-dad07acc093c,bfk-demo.citizenlab.co,2021-09-07 07:59:26 UTC,demo,EU
f337e9b5-1888-4a78-8dd1-986e60610aa4,civicinitiatives.citizenlab.co,2021-08-30 10:07:14 UTC,active,EU
02a67f43-b675-4563-bfa2-23451d667e44,saint-raphael.citizenlab.co,2022-05-04 15:32:45 UTC,active,EU
9a9a8b75-4378-408a-a265-cb502b95caab,tier.citizenlab.co,2021-06-09 14:41:57 UTC,churned,EU
8804b052-15ee-4c03-8014-983df72f9f50,saint-quentin.citizenlab.co,2021-06-23 08:22:42 UTC,active,EU
5238385f-6890-4364-bda0-e4fe5e7bcbcb,launch-pt.template.citizenlab.co,2022-02-09 16:48:45 UTC,demo,EU
4e793b26-1e97-40ed-bc4d-983aef23c590,global-partners.demo.citizenlab.co,2022-12-09 12:06:55 UTC,demo,EU
c2757510-2112-4810-9492-dcecf893b682,wiesbaden-demo.citizenlab.co,2022-03-04 13:20:53 UTC,demo,EU
eac0594a-7bc5-4674-b1b4-60749c819d45,sverigedemo1.citizenlab.co,2022-09-12 14:03:26 UTC,demo,EU
4e51971d-0311-4288-b156-e8a023e1d1b5,viskaber.nyborg.dk,2022-02-23 09:24:36 UTC,active,EU
9ad85214-cbb5-4e1c-94d9-8546c6f9a830,sebastien.demo.citizenlab.co,2022-09-09 12:33:08 UTC,demo,EU
056f8e85-13b7-474a-9c24-9beeb1fe276f,privjeleniagora.demo.citizenlab.co,2021-03-01 08:12:04 UTC,churned,EU
b7998150-9d85-4580-884c-4e64b0f5e3bc,beteiligung-template.demo.citizenlab.co,2022-06-07 06:27:18 UTC,demo,EU
57362cc0-cacf-406a-a1d7-dcd0b41e7f9f,demopauline.citizenlab.co,2022-11-18 16:41:35 UTC,demo,EU
da6b278b-c75d-498f-b3d0-f91c9ceaec79,usdemo21.template.citizenlab.co,2022-02-07 15:48:27 UTC,demo,EU
7ec1202d-375c-46ca-a234-c8471ff2a6a3,demoturkey1.citizenlab.co,2022-09-08 09:20:06 UTC,demo,EU
3823e49e-e890-4a2b-8d6b-83cf6b24c47c,ruimtevolk.demo.citizenlab.co,2021-10-26 09:19:14 UTC,demo,EU
71b4161e-b144-4683-bd3e-687e40848aab,yourcommunity-demonstration.citizenlab.co,2022-02-07 09:09:04 UTC,demo,EU
6f8027e1-5f99-497f-bd92-6be9a1c0c26b,remi.demo.citizenlab.co,2021-08-04 16:17:44 UTC,demo,EU
f16a78ed-06f8-4b3d-a56e-57a46571838c,emileeng.demo.citizenlab.co,2022-03-04 09:12:52 UTC,demo,EU
b8847dc2-0788-421b-a07b-821c4cc06183,privpila.demo.citizenlab.co,2022-05-13 12:24:55 UTC,demo,EU
5797e6fd-e69c-4587-8d81-8d40ab6b127a,tracy-demo.citizenlab.co,2023-01-23 15:58:52 UTC,demo,EU
9368f35a-8f19-42c8-8c27-540b420bf7c9,wahlheymat-demo.citizenlab.co,2023-04-27 13:28:47 UTC,demo,EU
d703f79e-50ec-4ffb-aaf3-a78f964354d8,participatie.kruisem.be,2021-02-16 07:23:32 UTC,active,EU
2334a611-0eac-4923-bd9a-61dab3329c46,untoldstories.citizenlab.co,2021-09-24 08:32:46 UTC,active,EU
9e02179f-0141-4e62-8713-14b4b22e5639,test-ns-0710.citizenlab.co,2022-02-07 09:45:09 UTC,demo,EU
fa0428a9-1770-4f2c-87ab-d0d16f05375e,tvojgradnovisad.rs,2021-10-11 12:22:31 UTC,active,EU
7c62e00e-bfee-49fd-90ad-4f5aae160404,durian.citizenlab.co,2022-02-09 19:46:36 UTC,demo,EU
57f90e5f-bff1-4f16-96f1-21596d20a07e,8940spreekt.be,2022-01-17 18:24:02 UTC,active,EU
20d2e610-a0c3-4be6-9e92-f0934a0f257b,goespraatmee.nl,2020-10-20 05:54:27 UTC,active,EU
f5e9e21c-1f85-4074-8eef-2cdfe9b3ef22,croatia2-demo.citizenlab.co,2022-07-20 08:07:39 UTC,demo,EU
daacc6b0-8e86-46dd-b147-c7514a6ee381,mi-municipio.template.citizenlab.co,2022-02-09 16:09:41 UTC,demo,EU
fa9e14f4-b97e-47f2-af03-355630d9e0b9,cl-en3.demo.citizenlab.co,2018-10-20 12:52:31 UTC,demo,EU
dad2e5a2-76fd-496c-a0e7-4d8ab3a26433,wsr.demo.citizenlab.co,2021-06-30 14:13:55 UTC,demo,EU
14a7c37c-c925-45b7-9f42-29b97330dbe4,consultation.esterelcotedazur-agglo.fr,2022-05-02 15:19:36 UTC,active,EU
13d6ca50-578e-45f5-beb8-3ca4dc03cb6d,san-isidro-demo.citizenlab.co,2020-10-12 13:00:33 UTC,demo,EU
4b6d8bd7-a4ca-450d-bab1-62da763a486f,quartierslibres.citizenlab.co,2020-12-18 15:08:12 UTC,active,EU
666e35d8-0f53-4a06-a259-f5804c529c8b,cl-nl1.demo.citizenlab.co,2018-09-22 12:02:56 UTC,demo,EU
e1c2735f-93b0-4064-ad46-4c3499716324,africaspeakupofflinefornow.citizenlab.co,2022-01-26 16:33:05 UTC,active,EU
7b94836e-2774-4b7c-b0dc-50a65810169c,hcclep.demo.citizenlab.co,2021-04-28 10:41:44 UTC,demo,EU
e057a7ec-6fba-4564-8ea0-f84a13844861,jamesjunglegym.citizenlab.co,2022-02-07 09:09:48 UTC,demo,EU
71f67427-6ea4-47b1-bc55-9c214b85d198,cdabreda.citizenlab.co,2022-04-21 08:00:23 UTC,churned,EU
c21bd7f1-b911-4c53-ae76-7104babe8435,imaginons-annemasse.fr,2022-01-20 14:48:40 UTC,active,EU
f21a0c1e-631c-4727-9762-1b4228585377,denkmee.achtkarspelen.nl,2020-12-11 07:21:02 UTC,active,EU
2082b89c-5332-4e07-aa8e-fad887759bc9,jeparticipe.bourgoinjallieu.fr,2021-01-05 16:34:29 UTC,active,EU
4918d87d-1bad-497a-8b24-5a25900d88df,denkmee.schoten.be,2021-03-25 12:31:09 UTC,active,EU
802b4277-da99-4277-84f9-92a1049ff973,belgie-template.demo.citizenlab.co,2022-05-20 11:54:53 UTC,demo,EU
2be8843e-2466-4f82-89db-2b6789ca7c59,stijn.citizenlab.co,2022-02-07 09:09:43 UTC,demo,EU
a55be035-21d0-44a5-92a6-eb1ec89fb8f1,james.demo.citizenlab.co,2022-03-02 09:31:05 UTC,demo,EU
55f89a7a-ef18-4859-8e17-b1dccee74df3,lot.citizenlab.co,2022-01-31 13:08:46 UTC,demo,EU
3e331d6a-312f-47f3-bacc-d06219001fbb,demo-dprp.citizenlab.co,2021-09-19 18:06:31 UTC,demo,EU
9f0f8a78-259f-40fa-a95c-7c9a830110ea,trial-es.template.citizenlab.co,2021-04-12 12:43:08 UTC,demo,EU
9d76ceb6-8d66-425a-9b29-4521fe66df86,ourcommunity-demo.citizenlab.co,2022-02-07 07:42:56 UTC,demo,EU
acc9502b-eeeb-4b38-9159-401e038d7dd4,croatia1-demo.citizenlab.co,2022-04-27 15:41:27 UTC,demo,EU
aa9cfb7e-ecfc-4976-912f-a7e5628a9d02,doemee-oirschot.nl,2021-02-17 07:47:37 UTC,active,EU
5ecd9605-979c-4e82-ae1d-13770a7e33e0,maashorstaanhetwoord.nl,2020-11-13 07:50:18 UTC,active,EU
1926b654-dcfe-4fa8-a022-48f78e0b9989,lafabriquecitoyenne.charenton.fr,2021-05-26 15:44:42 UTC,active,EU
3828838c-7f3e-43e0-894e-1368554756af,samen.stekene.be,2022-02-23 12:29:43 UTC,active,EU
75cf3c62-4f8b-454c-9620-50f068839ae9,aramon.citizenlab.co,2021-02-11 17:56:06 UTC,active,EU
e643ffd6-5017-496f-9e5b-8449c2908180,simonssandbox.citizenlab.co,2022-02-07 07:45:16 UTC,demo,EU
c0d1db20-1580-42cd-9cd6-547e8c7438ff,denkmee.malle.be,2020-02-05 16:22:17 UTC,active,EU
194e5a10-4b1a-434a-ae09-47be63dc1561,augustusburg.citizenlab.co,2018-02-05 16:28:24 UTC,churned,EU
11afb30a-c266-4769-aea2-642a6f4d9222,mitmachen.coburg.de,2022-02-18 08:46:32 UTC,active,EU
3c8c2964-9df9-4d4a-bd5b-784b34d5c010,serbia4-demo.citizenlab.co,2022-02-09 12:35:33 UTC,demo,EU
e98fd54c-304b-46db-b87d-15d2361ef856,participer.ville-antony.fr,2020-12-21 10:36:19 UTC,active,EU
8f02fbf1-330f-4b16-b870-352d471f1098,vores.dn.dk,2020-12-12 12:10:01 UTC,active,EU
e55d5ec2-d72b-42e3-9772-312f84976605,agora.citizenlab.co,2021-02-25 12:42:27 UTC,churned,EU
bec5c626-f5c6-4007-9bdc-dbb7c31290aa,idee.haaltert.be,2021-08-24 13:14:27 UTC,active,EU
55d9a0e3-bcc7-4faa-8f48-6c69fdab7936,kaiserslautern-demo.citizenlab.co,2022-02-07 13:31:57 UTC,demo,EU
293347a5-6305-415c-acdc-70c91c348085,abbotslangley-pc.demo.citizenlab.co,2022-07-19 08:34:34 UTC,demo,EU
1921c495-d8ca-43c8-9ab4-0c966da3e3b6,launch-es-cl.template.citizenlab.co,2020-05-19 09:29:43 UTC,demo,EU
46a1a2e8-0397-4a6b-a23e-96cd455c3f66,preus.meulebeke.be,2021-01-19 12:34:59 UTC,active,EU
f68b64e1-eb3b-41a3-aafa-fb1ed8dde2ac,consultation.troyes.fr,2021-09-17 12:11:52 UTC,active,EU
67174604-7d17-4136-8502-4a051f48f62a,liege.citizenlab.co,2018-02-12 13:41:26 UTC,churned,EU
d997a471-66c7-43d1-bd9e-37f88f54f5d7,slagelsechurned.citizenlab.co,2021-02-14 12:40:32 UTC,not_applicable,EU
ca157e89-84b2-4a2e-9bda-7a48336fac19,annesophie-demo.citizenlab.co,2022-01-31 09:54:33 UTC,demo,EU
1503946c-22b8-4d51-b941-122bee715da9,viskaber.roskilde.dk,2021-01-26 11:39:27 UTC,active,EU
f143352f-c589-4548-af72-466224a8d137,denkmee.bodegraven-reeuwijk.nl,2021-03-05 09:28:13 UTC,active,EU
1b975a80-26a9-4e91-9b67-6522dd15c5d5,demaramures.citizenlab.co,2021-10-15 11:04:02 UTC,demo,EU
1d2e4750-6630-48c3-8eff-4d0ab9f5e3c6,deltag.holbaek.dk,2021-01-11 16:11:36 UTC,active,EU
8376f47b-3c27-4e35-9f16-41ed7710b5b5,privdg.demo.citizenlab.co,2022-05-02 12:47:54 UTC,demo,EU
37ba1be7-c23c-4f14-a6d3-df722bc42469,dresita.citizenlab.co,2021-09-30 14:32:53 UTC,demo,EU
804d856b-305e-4f61-9d8a-08398c3b7508,demosector2.citizenlab.co,2022-01-29 06:16:45 UTC,demo,EU
f7179f47-2b46-4705-ab38-a06842fd37b7,mobilli.citizenlab.co,2021-10-05 14:00:24 UTC,active,EU
8eefee6e-9cb5-4593-bca9-fa19c929f4e9,denkmee.schouwen-duiveland.nl,2020-12-11 07:04:26 UTC,active,EU
94a93a89-3fbd-4657-9546-9d204b01532e,mow-participatie.citizenlab.co,2021-01-29 08:22:49 UTC,active,EU
fe2f7f42-5931-4432-993c-fb64481939f0,anciennebelgique.citizenlab.co,2020-11-12 08:11:49 UTC,active,EU
0b805e05-5b53-401a-a9e0-ae8ae060d1d8,participatie.niel.be,2018-10-12 07:22:41 UTC,churned,EU
f772717e-a368-4f99-b408-b2e6a4ede865,testplatformgent.citizenlab.co,2022-06-01 14:49:06 UTC,active,EU
3515a85f-e7d9-4bdf-8112-1b18a40981ca,test-ro.citizenlab.co,2021-09-04 07:31:29 UTC,demo,EU
55aa69e8-fb15-4ccc-8335-9b697be821a8,doemee.leiden.nl,2019-11-05 14:47:30 UTC,active,EU
0a67a4d9-0df8-4ddc-988f-b3a023f50482,arbeitskreis-uni-stuttgart.citizenlab.co,2022-01-31 10:03:49 UTC,demo,EU
27adae60-b6fd-441c-8741-08136b3a2df9,jeparticipe.rungis.fr,2021-03-02 10:40:53 UTC,active,EU
4cc8bc3e-1905-465d-889d-4baefb4fb6cd,houtenpraatmee.nl,2021-04-21 12:04:33 UTC,active,EU
baa2b3a0-091b-488a-bbb3-febbc1944a1e,projecttemplategallery.citizenlab.co,2020-08-20 13:55:27 UTC,demo,EU
988343c9-af34-4c70-a597-d9a0b4b33574,spaarnelanden.demo.citizenlab.co,2021-11-28 15:50:57 UTC,demo,EU
9ddd8ce4-d1cf-4f7d-a36a-b5aecc3a1146,timisoaraoras.citizenlab.co,2021-11-07 06:22:11 UTC,demo,EU
05486f84-7eb9-4222-ab4e-50bd71f0b089,emile.demo.citizenlab.co,2021-11-25 11:46:47 UTC,demo,EU
94a50403-2df3-4b4e-a5f7-a5d2cfbee2d3,mach-mit.freiraum-fichtelgebirge.de,2020-03-13 10:05:00 UTC,active,EU
c0c7394d-3b1c-4ae8-aff7-0d109e88f8b0,smicvalcitoyen.fr,2021-03-09 13:45:52 UTC,active,EU
8693ead8-9573-4bd4-9b59-b93282ebe1e9,ovre-eiker.citizenlab.co,2020-10-04 20:15:20 UTC,demo,EU
e93ccd37-da22-4d25-8dd2-f4582a152154,villedavray.demo.citizenlab.co,2021-03-17 07:34:36 UTC,demo,EU
0e3aaced-ac10-49ae-9d83-772da6d28b54,denkmee.nieuwkoop.nl,2020-09-01 09:57:39 UTC,active,EU
ae516e08-e341-4ce6-9427-5c9b86ac6b46,wijzijn.kuurne.be,2020-09-09 10:07:22 UTC,churned,EU
15c53372-3c64-4e96-a9ea-1e8e8115dadf,wijzijnmalinwa.be,2020-10-14 15:35:09 UTC,churned,EU
ebf13a76-1107-4984-84c0-74b24164f306,hala.demo.citizenlab.co,2021-09-11 13:56:28 UTC,demo,EU
f20c6378-18cd-4924-803a-a93683deb4a8,opensource.citizenlab.co,2022-01-31 11:05:40 UTC,demo,EU
739df5fc-6d0e-4994-9afb-4f77c76edf07,community.citizenlab.co,2021-02-28 15:10:51 UTC,active,EU
f502e90f-f6de-4c53-a1ea-770ea3a51878,burgervoorstellen-vlaanderen.citizenlab.co,2021-09-26 07:45:21 UTC,demo,EU
ca9e765c-741c-41d7-aaf7-48c960ba186c,samenwerkenaan.heerde.nl,2020-12-17 15:16:39 UTC,active,EU
ffecd6c9-9222-499b-9528-d38b9613d78c,participatie.stad.gent,2020-07-06 09:40:53 UTC,active,EU
0dcd6f7a-f2ff-4fcc-8e90-e0b4c2791d93,participate.smartcity.brussels,2018-05-02 13:16:39 UTC,churned,EU
9fced2ab-275c-43dc-b8f6-b6caf8aa5e3b,privkrakow.demo.citizenlab.co,2021-08-08 09:42:41 UTC,demo,EU
33600c08-4aeb-47ab-a759-23d925964d34,texelspreekt.nl,2019-07-11 07:20:39 UTC,active,EU
a442622d-903e-4d64-af61-43a23ccf5abe,lavoixsolidaire.fehap.fr,2021-06-04 08:03:22 UTC,churned,EU
4aeb9f5f-3e4f-4266-a169-156d196fcac7,deilfov-was-template.citizenlab.co,2021-10-05 18:09:23 UTC,demo,EU
d22e7231-9d67-4350-bed1-6ab890f47c8e,demo-giurgiu.citizenlab.co,2021-09-21 10:11:19 UTC,demo,EU
7b839deb-c238-46d2-b94e-50c327b9e0fa,cl-nl5.demo.citizenlab.co,2021-09-28 08:43:18 UTC,demo,EU
c1500440-8a6f-4889-bf45-1fbf5c77b9bb,rostock-demo.citizenlab.co,2021-11-01 12:30:30 UTC,demo,EU
2a6d7df8-077d-45ff-b5f7-7e55126802b6,partnerportal-test.citizenlab.co,2021-09-12 13:24:03 UTC,demo,EU
6964ee76-97bb-4106-8be0-cfba7a027240,hillerod.citizenlab.co,2019-12-29 16:22:45 UTC,active,EU
9546dbcf-7a88-4fec-bb26-f1e9acc222f2,sussargues.citizenlab.co,2020-08-21 11:33:56 UTC,active,EU
242032bf-1a49-4685-9804-7bfe622f05fa,mijnmening.beveren.be,2020-06-02 07:16:27 UTC,active,EU
6bf0f640-c56b-4af8-b4c2-6560a40a3fbd,denkeensh.herzele.be,2019-07-01 08:30:43 UTC,active,EU
56d59811-065c-4e10-98d8-7963f3e2ed18,samenhattem.nl,2020-12-11 07:16:45 UTC,active,EU
2be6454e-97fa-48ae-bc4b-43e1890dfc10,undp.citizenlab.co,2020-10-21 16:45:49 UTC,churned,EU
25310db4-af2f-45da-a56b-a2aa13a51193,sprimont.demo.citizenlab.co,2020-07-16 15:04:17 UTC,active,EU
24d0065a-3181-4109-868a-7654d939c656,fietsberaad.citizenlab.co,2021-01-04 10:56:11 UTC,churned,EU
f61f01ef-1b9d-48ab-b54f-157da970560e,dashboard.demo.citizenlab.co,2021-05-08 14:17:48 UTC,demo,EU
cff5109c-1390-43e4-84e9-ad48ffd42627,insights.template.citizenlab.co,2021-12-18 12:18:04 UTC,demo,EU
ae7c915a-c43e-40da-840e-31577a111f73,borgernet.odsherred.dk,2020-06-17 12:48:22 UTC,active,EU
5939efe9-64d9-47a1-b5c8-3a68a3d48cd2,maasmechelenmeemaken.be,2019-09-23 15:21:55 UTC,active,EU
ee64811c-de96-4ceb-8646-dce5ce394ea1,heumenpraatmee.nl,2019-08-05 09:54:34 UTC,churned,EU
13cfb993-a777-40ab-a7d4-8e72cf651e50,wuustwezelwenst.be,2019-04-29 08:28:23 UTC,active,EU
fd9c8177-09a1-4a81-bfa4-c33c3cbe41ab,test2-romania.citizenlab.co,2021-09-21 10:22:48 UTC,demo,EU
619ba787-c634-42ca-ac16-3b742484c275,oergedach.hoeselt.be,2020-05-14 14:03:19 UTC,churned,EU
03276e63-0d40-47e6-9949-bf79be1144ad,innoviris.citizenlab.co,2020-07-06 07:30:31 UTC,churned,EU
ed645dc8-1f0b-4f57-884f-4d5bb5a5e31f,creamos.injuv.cl,2019-07-01 15:22:06 UTC,churned,EU
693e8740-b9ad-4828-bd23-d5c3070b000e,forum.gov.bm,2018-07-18 19:41:25 UTC,active,EU
b6dfc6f2-ea15-40a6-a100-d38b0435aea5,mimunicipio.template.citizenlab.co,2020-06-27 17:53:57 UTC,demo,EU
00a83eec-6638-44ee-aa81-32749aba8f35,blauwhoed.citizenlab.co,2020-07-02 11:07:13 UTC,active,EU
647fea04-f66f-41aa-ade9-4db144aafecf,samen.menen.be,2020-05-28 08:58:24 UTC,active,EU
9a9cb734-5ff7-448b-b8c4-e77d3daaf332,samen.schagen.nl,2020-08-27 09:48:59 UTC,active,EU
4b9ec91b-e5ce-4924-8b9f-0f3066fa6eb5,ami.demo.citizenlab.co,2021-06-14 08:20:17 UTC,demo,EU
5114eec3-4001-4640-b76b-07ea46d7d241,launch-en.template.citizenlab.co,2020-02-04 11:22:03 UTC,demo,EU
d05a7769-40de-4be2-a3fc-93ed3d5955d2,denkmee.kalmthout.be,2019-03-06 11:11:01 UTC,active,EU
ad28b932-aeb6-484b-84bf-1e0a075fb707,visiblesensemble.citizenlab.co,2020-08-10 11:53:56 UTC,churned,EU
5a317d00-65e2-421f-8a28-1d03f56495de,citoyen.engis.be,2019-08-05 11:47:29 UTC,active,EU
5c9323da-0b2f-4347-a9fb-9f8bf66d6c18,training.demo.citizenlab.co,2021-04-06 10:32:27 UTC,demo,EU
12dd47ef-739f-41a0-8b55-a85182dccffa,engage.vub.be,2017-12-04 13:54:35 UTC,churned,EU
1b4b4289-cd16-4f7f-be6b-58efebf7bed5,stadsgesprekken.almere.nl,2020-04-07 07:46:51 UTC,active,EU
6584036a-4792-415b-8b06-9a98c512a053,helsingborg.demo.citizenlab.co,2021-11-07 21:32:04 UTC,demo,EU
12c80fe8-2cee-4044-95bb-63ce4a70ee85,lahulpe.citizenlab.co,2017-08-31 08:25:42 UTC,churned,EU
f2acde84-9105-40b9-b597-fca29279d047,launch-nl-be.template.citizenlab.co,2020-02-04 11:08:33 UTC,demo,EU
86b34603-ee87-4879-a433-bccc0279a146,cl-fr1.demo.citizenlab.co,2018-11-03 14:31:22 UTC,demo,EU
ef51ce2d-8def-4a89-8169-ffbfe9a7c965,stemvan.wageningen.nl,2020-03-13 10:54:08 UTC,active,EU
b1ba0a65-819e-457e-a5a4-c172c7f9e097,bornem.citizenlab.co,2017-09-14 09:26:12 UTC,churned,EU
c8c26d85-84bd-4053-834a-93089981b500,mol.citizenlab.co,2019-01-15 12:40:07 UTC,active,EU
5d6a92b7-fb1a-4201-88c9-54b7aba941c1,inspraak.wevelgem.be,2017-05-14 13:56:53 UTC,active,EU
